GameID,GameDist,CumulativeDist
47196-2,984.07,1921.74
47196-3,1137.38,3059.12
47196-4,1060.68,4119.8
47196-5,1420.21,5540.01
47196-6,1160.18,6700.1900000000005
47196-7,1351.45,8051.64
47196-8,1509.32,9560.960000000001
47196-9,1113.08,10674.04
47196-10,1215.1200000000001,11889.16
47196-11,947.98,12837.14
47196-12,1167.94,14005.08
47196-13,1657.23,15662.310000000001
47217-1,1946.8899999999999,1946.8899999999999
47217-2,524.14,2471.0299999999997
47217-3,1127.88,3598.91
47217-4,1136.64,4735.55
47217-5,1258.62,5994.17
47217-6,1568.85,7563.0199999999995
47217-7,1782.06,9345.08
47217-8,923.14,10268.22
47217-9,1041.83,11310.05
47217-10,1370.8,12680.85
47217-11,1575.78,14256.63
47217-12,1114.13,15370.76
47217-13,1166.85,16537.61
47217-14,1253.76,17791.37
47217-15,1395.53,19186.9
47217-16,666.36,19853.26
47220-1,773.87,773.87
47220-2,708.21,1482.08
47220-3,1239.39,2721.4700000000003
47220-4,957.82,3679.2900000000004
47220-5,1084.37,4763.66
47220-6,1220.6299999999999,5984.29
47220-7,855.6,6839.89
47220-8,844.5,7684.39
47220-9,1333.12,9017.51
47235-1,1748.82,1748.82
47235-2,3830.89,5579.71
47235-3,2717.38,8297.09
47235-4,1798.36,10095.449999999999
47235-5,2321.41,12416.86
47235-6,3605.46,16022.32
47235-7,2850.09,18872.41
47235-8,732.32,19604.73
47235-9,674.61,20279.34
47235-10,878.35,21157.69
47235-11,1290.96,22448.65
47273-1,502.65999999999997,502.65999999999997
47273-2,1146.53,1649.19
47273-3,1199.03,2848.22
47273-4,1524.4,4372.62
47273-5,2614.89,6987.51
47273-6,2305.66,9293.17
47273-7,2086.61,11379.779999999999
47273-8,2343.26,13723.04
47273-9,2610.7,16333.74
47273-10,2634.59,18968.33
47273-11,2620.93,21589.26
47273-12,2084.05,23673.31
47273-13,2205.09,25878.4
47273-14,1260.17,27138.57
47273-15,2101.05,29239.62
47278-1,1214.07,1214.07
47278-2,462.25,1676.32
47278-3,672.1,2348.42
47278-4,794.37,3142.79
47278-5,1000.7,4143.49
47278-6,836.65,4980.14
47278-7,681.38,5661.52
47278-8,769.17,6430.69
47278-9,560.75,6991.44
47278-10,657.07,7648.51
47278-11,775.17,8423.68
47278-12,388.11,8811.79
47278-13,487.34000000000003,9299.13
47278-14,591.88,9891.01
47278-15,1037.31,10928.32
47278-16,553.99,11482.31
47282-1,1635.42,1635.42
47282-2,1174.16,2809.58
47282-3,706.79,3516.37
47282-4,1001.7,4518.07
47282-5,1183.67,5701.74
47282-6,1282.03,6983.77
47282-7,2204.94,9188.71
47282-8,2541.76,11730.470000000001
47282-9,2157.5,13887.970000000001
47282-10,2910.59,16798.56
47282-11,3503.23,20301.79
47282-12,2589.93,22891.72
47282-13,1789.75,24681.47
47282-14,2979.58,27661.05
47282-15,1991.01,29652.06
47282-16,1523.41,31175.47
47285-1,3203.38,3203.38
47285-2,2700.17,5903.55
47285-3,2277.38,8180.93
47285-4,706.65,8887.58
47285-5,2400.06,11287.64
47285-6,1217.55,12505.19
47287-1,1230.55,1230.55
47287-2,2755.45,3986.0
47287-3,3299.13,7285.13
47287-4,3752.96,11038.09
47287-5,3209.2,14247.29
47287-6,3321.58,17568.87
47287-7,3012.63,20581.5
47287-8,2940.26,23521.760000000002
47287-9,1881.22,25402.98
47287-10,2137.73,27540.71
47287-11,2479.2200000000003,30019.93
47287-12,2734.99,32754.92
47287-13,2183.7400000000002,34938.66
47287-14,2676.88,37615.54
47287-15,2761.07,40376.61
47287-16,2671.1,43047.71
47294-1,270.14,270.14
47294-2,1062.82,1332.96
47294-3,569.42,1902.3799999999997
47294-4,954.23,2856.6099999999997
47294-5,577.53,3434.14
47294-6,839.63,4273.7699999999995
47294-7,876.11,5149.88
47294-8,1238.13,6388.01
47294-9,867.25,7255.26
47294-10,1278.73,8533.99
47294-11,1248.67,9782.66
47294-12,1741.29,11523.95
47294-13,1209.58,12733.529999999999
47294-14,1403.71,14137.24
47302-1,1846.88,1846.88
47302-2,1856.76,3703.6400000000003
47302-3,1548.19,5251.83
47302-4,280.73,5532.56
47307-1,2200.15,2200.15
47307-2,1699.65,3899.8
47307-3,1675.44,5575.24
47307-4,2832.4700000000003,8407.710000000001
47307-5,3684.14,12091.85
47307-6,2979.62,15071.470000000001
47307-7,3156.81,18228.28
47307-8,3425.65,21653.93
47307-9,3558.46,25212.39
47307-10,794.61,26007.0
47307-11,3415.47,29422.47
47307-12,3268.18,32690.65
47307-13,2617.16,35307.81
47308-1,612.22,612.22
47308-2,696.34,1308.56
47308-3,348.3,1656.8600000000001
47308-4,964.54,2621.4
47308-5,532.83,3154.23
47308-6,961.82,4116.05
47308-7,903.16,5019.21
47308-8,1142.8600000000001,6162.07
47308-9,777.61,6939.68
47308-10,699.8100000000001,7639.49
47308-11,985.5500000000001,8625.04
47308-12,710.89,9335.93
47308-13,1056.72,10392.65
47308-14,909.25,11301.9
47331-1,339.4,339.4
47331-2,415.96000000000004,755.36
47331-3,301.52,1056.88
47331-4,166.38,1223.26
47331-5,343.13,1566.3899999999999
47331-6,76.28999999999999,1642.68
47331-7,313.76,1956.44
47331-8,392.15999999999997,2348.6
47331-9,269.98,2618.58
47331-10,325.88,2944.46
47331-11,263.05,3207.5099999999998
47331-12,302.52,3510.0299999999997
47331-13,229.18,3739.21
47331-14,329.16,4068.37
47331-15,365.12,4433.49
47331-16,631.72,5065.21
47334-1,1214.93,1214.93
47334-2,1316.84,2531.77
47334-3,1460.78,3992.55
47334-4,1712.1299999999999,5704.68
47334-5,906.8000000000001,6611.48
47334-6,2220.57,8832.05
47334-7,1189.57,10021.62
47334-8,69.78,10091.4
47334-9,1132.83,11224.23
47334-10,1456.35,12680.58
47334-11,1333.59,14014.17
47334-12,1922.99,15937.16
47348-1,430.5,430.5
47348-2,1800.44,2230.94
47348-3,1702.67,3933.61
47348-4,1854.34,5787.95
47348-5,2327.28,8115.2300000000005
47348-6,1771.6200000000001,9886.85
47348-7,1411.85,11298.7
47348-8,1404.82,12703.52
47376-1,1414.0,1414.0
47376-2,1491.17,2905.17
47376-3,1071.07,3976.24
47376-4,1051.94,5028.18
47376-5,1228.92,6257.1
47376-6,964.37,7221.47
47376-7,1125.58,8347.05
47376-8,827.47,9174.52
47376-9,781.41,9955.93
47376-10,714.49,10670.42
47376-11,936.34,11606.76
47376-12,1340.61,12947.37
47376-13,2532.93,15480.3
47376-14,1274.6200000000001,16754.920000000002
47376-15,2391.31,19146.23
47382-1,1864.78,1864.78
47382-2,1464.49,3329.27
47382-3,1547.03,4876.3
47382-4,1490.71,6367.01
47382-5,1660.41,8027.42
47382-6,2141.8,10169.220000000001
47382-7,1886.79,12056.01
47382-8,2464.21,14520.220000000001
47382-9,1895.38,16415.6
47382-10,1511.2,17926.8
47382-11,1504.15,19430.95
47382-12,1726.77,21157.72
47382-13,1622.54,22780.260000000002
47382-14,1116.59,23896.85
47382-15,877.02,24773.87
47382-16,1775.43,26549.3
47412-1,990.48,990.48
47412-2,672.19,1662.67
47412-3,733.4,2396.07
47412-4,256.51,2652.58
47412-5,1276.59,3929.17
47412-6,1340.23,5269.4
47412-7,1815.47,7084.87
47412-8,1906.03,8990.9
47412-9,1523.81,10514.71
47412-10,1979.67,12494.380000000001
47412-11,1824.1,14318.48
47412-12,842.84,15161.32
47550-1,1562.71,1562.71
47550-2,650.5,2213.21
47550-3,808.1,3021.31
47550-4,788.74,3810.05
47550-5,1977.25,5787.3
47550-6,1091.24,6878.54
47550-7,941.52,7820.06
47550-8,992.54,8812.6
47550-9,869.63,9682.23
47550-10,712.9,10395.130000000001
47550-11,909.44,11304.57
47784-1,377.39,377.39
47784-2,540.02,917.41
47784-3,160.86,1078.27
47784-4,359.78,1438.05
47784-5,1755.45,3193.5
47784-6,2345.99,5539.49
47784-7,1724.06,7263.549999999999
47784-8,1422.56,8686.11
47784-9,1531.4,10217.51
47784-10,2815.55,13033.06
47784-11,2635.7,15668.76
47784-12,1781.48,17450.239999999998
47784-13,2628.42,20078.66
47813-1,1307.3600000000001,1307.3600000000001
47813-2,833.87,2141.23
47813-3,1272.5,3413.73
47813-4,1364.63,4778.360000000001
47813-5,2220.76,6999.120000000001
47813-6,889.4200000000001,7888.540000000001
47813-7,1667.77,9556.310000000001
47813-8,1734.8,11291.11
47813-9,1339.67,12630.78
47813-10,1294.24,13925.02
47813-11,3238.4900000000002,17163.510000000002
47820-1,731.54,731.54
47820-2,1078.79,1810.33
47820-3,1254.9,3065.23
47820-4,2355.07,5420.3
47820-5,1295.8899999999999,6716.1900000000005
47820-6,1399.32,8115.51
47820-7,1332.46,9447.97
47820-8,1955.8,11403.77
47888-1,1038.09,1038.09
47888-2,1197.81,2235.8999999999996
47888-3,527.84,2763.74
47888-4,2625.62,5389.36
47888-5,1348.89,6738.25
47888-6,1819.56,8557.81
47888-7,1022.91,9580.72
47888-8,810.23,10390.949999999999
47888-9,3012.6,13403.55
47888-10,1820.72,15224.27
47888-11,2278.89,17503.16
47888-12,3420.14,20923.3
47888-13,2836.84,23760.14
